X	Y	Z
-10.5851 -5.26103 -101.107
-10.5904 -5.26896 -101.104
-10.597 -5.27687 -101.1
-10.6023 -5.2848 -101.097
-10.6082 -5.29362 -101.094
-10.6136 -5.30155 -101.091
-10.6201 -5.30947 -101.087
-10.6254 -5.31741 -101.084
-10.6314 -5.32445 -101.08
-10.6373 -5.33326 -101.077
-10.6438 -5.34296 -101.073
-10.6498 -5.34999 -101.07
-10.6551 -5.35792 -101.067
-10.6617 -5.36584 -101.063
-10.6677 -5.37287 -101.06
-10.6736 -5.38168 -101.056
-10.6795 -5.38873 -101.053
-10.6854 -5.39753 -101.049
-10.6914 -5.40456 -101.046
-10.6973 -5.41337 -101.043
-10.7039 -5.42129 -101.039
-10.7099 -5.42832 -101.036
-10.7158 -5.43713 -101.032
-10.7223 -5.44505 -101.028
-10.7289 -5.45296 -101.025
-10.7361 -5.45998 -101.021
-10.7421 -5.46701 -101.017
-10.7481 -5.47403 -101.014
-10.7554 -5.48105 -101.01
-10.7626 -5.48806 -101.006
-10.7698 -5.49508 -101.002
-10.7765 -5.5012 -100.999
-10.7843 -5.5091 -100.994
-10.7916 -5.51433 -100.991
-10.7989 -5.51957 -100.987
-10.8062 -5.52658 -100.983
-10.8142 -5.53091 -100.979
-10.8221 -5.53702 -100.975
-10.8301 -5.54136 -100.97
-10.8386 -5.54658 -100.966
-10.8473 -5.55001 -100.962
-10.8553 -5.55435 -100.958
-10.864 -5.55779 -100.953
-10.8714 -5.56124 -100.95
-10.8807 -5.56377 -100.945
-10.8888 -5.56634 -100.941
-10.8987 -5.56975 -100.936
-10.9075 -5.57141 -100.932
-10.9168 -5.57394 -100.928
-10.9244 -5.57567 -100.923
-10.9344 -5.5773 -100.919
-10.9444 -5.57894 -100.914
-10.952 -5.58067 -100.91
-10.962 -5.58231 -100.905
-10.9709 -5.58224 -100.9
-10.9809 -5.58388 -100.895
-10.9892 -5.5847 -100.891
-10.9987 -5.58552 -100.886
-11.0081 -5.58627 -100.881
-11.0176 -5.58707 -100.876
-11.027 -5.58784 -100.872
-11.0383 -5.58944 -100.867
-11.0472 -5.59116 -100.862
-11.0579 -5.59189 -100.857
-11.0673 -5.59447 -100.851
-11.078 -5.59521 -100.846
-11.0887 -5.59595 -100.841
-11.0988 -5.59763 -100.836
-11.1101 -5.59924 -100.831
-11.122 -5.59996 -100.825
-11.1333 -5.60158 -100.82
-11.1434 -5.60327 -100.814
-11.1553 -5.60575 -100.808
-11.1673 -5.60647 -100.803
-11.1791 -5.60896 -100.797
-11.191 -5.61145 -100.791
-11.203 -5.61217 -100.785
-11.2155 -5.61553 -100.779
-11.2286 -5.61801 -100.773
-11.2405 -5.62049 -100.767
-11.2537 -5.62296 -100.761
-11.2668 -5.62544 -100.754
-11.2805 -5.62877 -100.748
-11.2937 -5.63125 -100.741
-11.3069 -5.63372 -100.735
-11.3206 -5.63706 -100.728
-11.3343 -5.64217 -100.721
-11.3487 -5.64462 -100.714
-11.3625 -5.64797 -100.707
-11.3762 -5.65131 -100.701
-11.39 -5.65465 -100.694
-11.4056 -5.65885 -100.686
-11.4194 -5.66041 -100.679
-11.4338 -5.66463 -100.672
-11.4488 -5.66795 -100.665
-11.4638 -5.67126 -100.658
-11.4783 -5.6737 -100.65
-11.4946 -5.67701 -100.642
-11.5096 -5.68032 -100.635
-11.5253 -5.68273 -100.627
-11.5409 -5.68693 -100.62
-11.556 -5.69023 -100.612
-11.571 -5.69354 -100.605
-11.5879 -5.69771 -100.596
-11.6029 -5.70102 -100.589
-11.618 -5.70432 -100.581
-11.6343 -5.70762 -100.573
-11.65 -5.71002 -100.566
-11.6663 -5.71331 -100.558
-11.6833 -5.71569 -100.549
-11.699 -5.7181 -100.541
-11.7154 -5.71961 -100.534
-11.7331 -5.7211 -100.525
-11.7502 -5.72171 -100.517
-11.7666 -5.72322 -100.509
-11.7836 -5.72559 -100.5
-11.8001 -5.72532 -100.493
-11.8171 -5.7277 -100.484
-11.8355 -5.72829 -100.475
-11.8519 -5.72979 -100.467
-11.8683 -5.73129 -100.459
-11.8854 -5.73189 -100.451
-11.9031 -5.73337 -100.442
-11.9202 -5.73397 -100.434
-11.938 -5.73367 -100.425
-11.9551 -5.73428 -100.417
-11.9722 -5.73488 -100.409
-11.9899 -5.73458 -100.4
-12.0077 -5.73428 -100.392
-12.0248 -5.73487 -100.383
-12.0432 -5.73545 -100.374
-12.061 -5.73514 -100.366
-12.0781 -5.73574 -100.358
-12.0959 -5.73544 -100.349
-12.1137 -5.73513 -100.34
-12.1315 -5.73482 -100.332
-12.1493 -5.73451 -100.323
-12.1677 -5.73508 -100.314
-12.1862 -5.73389 -100.305
-12.2046 -5.73445 -100.296
-12.2224 -5.73413 -100.288
-12.2409 -5.73293 -100.279
-12.2593 -5.7335 -100.27
-12.2778 -5.73228 -100.261
-12.2957 -5.73202 -100.251
-12.3135 -5.73171 -100.243
-12.3332 -5.73048 -100.233
-12.3523 -5.7319 -100.224
-12.3714 -5.72979 -100.214
-12.3905 -5.72945 -100.205
-12.4103 -5.72822 -100.195
-12.4294 -5.72787 -100.186
-12.4485 -5.72753 -100.177
-12.4689 -5.72717 -100.167
-12.4887 -5.72594 -100.157
-12.509 -5.72557 -100.147
-12.5294 -5.7252 -100.137
-12.5492 -5.72396 -100.127
-12.5684 -5.72365 -100.117
-12.5888 -5.72328 -100.107
-12.6086 -5.72203 -100.098
-12.629 -5.72166 -100.088
-12.6494 -5.72128 -100.077
-12.6704 -5.72002 -100.067
-12.6902 -5.72058 -100.057
-12.7106 -5.72021 -100.046
-12.7323 -5.7198 -100.036
-12.7527 -5.71942 -100.026
-12.7725 -5.71998 -100.015
-12.7929 -5.71959 -100.005
-12.8134 -5.71925 -99.9941
-12.8338 -5.71888 -99.9839
-12.8544 -5.71676 -99.9732
-12.8754 -5.71724 -99.9626
-12.896 -5.71514 -99.9519
-12.9171 -5.71385 -99.9414
-12.937 -5.71264 -99.9309
-12.9581 -5.71136 -99.9204
-12.978 -5.71014 -99.91
-12.9997 -5.70795 -99.8992
-13.0196 -5.70673 -99.8886
-13.0396 -5.70375 -99.8782
-13.0595 -5.70252 -99.8677
-13.0795 -5.69954 -99.8573
-13.1001 -5.69742 -99.8464
-13.1188 -5.69446 -99.8366
-13.1388 -5.69145 -99.8262
-13.1594 -5.68754 -99.8161
-13.1781 -5.68456 -99.8062
-13.1981 -5.68157 -99.7958
-13.2175 -5.6777 -99.7856
-13.2369 -5.67384 -99.7755
-13.2545 -5.66917 -99.7657
-13.2739 -5.6653 -99.7556
-13.2922 -5.65974 -99.7456
-13.3092 -5.6542 -99.7362
-13.3261 -5.65043 -99.7266
-13.3444 -5.64487 -99.7166
-13.3608 -5.64027 -99.7068
-13.3772 -5.63566 -99.6969
-13.3924 -5.62931 -99.6879
-13.4082 -5.62384 -99.6784
-13.4247 -5.61746 -99.6687
-13.4387 -5.61118 -99.6596
-13.4557 -5.60564 -99.6501
-13.4696 -5.59936 -99.641
-13.4848 -5.59301 -99.6319
-13.4981 -5.58763 -99.6231
-13.5109 -5.58141 -99.6139
-13.523 -5.57609 -99.6051
-13.5358 -5.56987 -99.5959
-13.5497 -5.56357 -99.5868
-13.563 -5.55819 -99.5779
-13.5752 -5.5511 -99.5691
-13.5874 -5.54401 -99.5603
-13.6001 -5.53779 -99.5512
-13.6116 -5.53159 -99.5426
-13.6238 -5.5245 -99.5338
-13.6365 -5.51824 -99.5253
-13.6499 -5.51112 -99.5158
-13.6621 -5.50402 -99.507
-13.6736 -5.49782 -99.4984
-13.6857 -5.49073 -99.4896
-13.6985 -5.48451 -99.4804
-13.7113 -5.4765 -99.4713
-13.7253 -5.47021 -99.462
-13.7374 -5.46311 -99.4532
-13.7502 -5.45512 -99.444
-13.7618 -5.44896 -99.4348
-13.774 -5.44009 -99.426
-13.7856 -5.43217 -99.4169
-13.8002 -5.42496 -99.4073
-13.8131 -5.41521 -99.3983
-13.8247 -5.40727 -99.3891
-13.8381 -5.40013 -99.3795
-13.8491 -5.39133 -99.3707
-13.8625 -5.3842 -99.3611
-13.8753 -5.37621 -99.3519
-13.8875 -5.36733 -99.3431
-13.9022 -5.35838 -99.3336
-13.9138 -5.35043 -99.3244
-13.9273 -5.34153 -99.3149
-13.9401 -5.33352 -99.3056
-13.9511 -5.32471 -99.2968
-13.964 -5.31495 -99.2877
-13.9786 -5.30599 -99.2781
-13.9902 -5.29804 -99.2689
-14.0019 -5.28833 -99.2597
-14.0147 -5.27855 -99.2505
-14.0271 -5.26795 -99.2411
-14.0399 -5.25819 -99.2319
-14.0522 -5.24934 -99.2223
-14.065 -5.23956 -99.2131
-14.0767 -5.22985 -99.2039
-14.0877 -5.2193 -99.1944
-14.1006 -5.20953 -99.1852
-14.1129 -5.19891 -99.1757
-14.1239 -5.18834 -99.1669
-14.1362 -5.17773 -99.1574
-14.1484 -5.16708 -99.1485
-14.1589 -5.15566 -99.1394
-14.1705 -5.14594 -99.1301
-14.1821 -5.13621 -99.1209
-14.1931 -5.12563 -99.112
-14.2041 -5.11505 -99.1031
-14.2139 -5.10451 -99.0942
-14.2262 -5.0939 -99.0847
-14.236 -5.08336 -99.0758
-14.247 -5.07276 -99.0669
-14.2574 -5.06134 -99.0577
-14.2672 -5.0508 -99.0487
-14.2782 -5.04021 -99.0398
-14.2879 -5.02967 -99.0309
-14.2978 -5.01737 -99.022
-14.3075 -5.00683 -99.0131
-14.3192 -4.99535 -99.0039
-14.329 -4.98304 -98.995
-14.3388 -4.97073 -98.9862
-14.348 -4.95936 -98.9769
-14.3566 -4.94711 -98.968
-14.3682 -4.93561 -98.9587
-14.3775 -4.92246 -98.9496
-14.3867 -4.90932 -98.9404
-14.3972 -4.89611 -98.9312
-14.4089 -4.88464 -98.9212
-14.4206 -4.86962 -98.9121
-14.4305 -4.85557 -98.9026
-14.4417 -4.84147 -98.8931
-14.4515 -4.82743 -98.8836
-14.4627 -4.81332 -98.874
-14.4738 -4.79921 -98.8645
-14.4831 -4.78432 -98.8547
-14.495 -4.76756 -98.8449
-14.5073 -4.75343 -98.8346
-14.518 -4.73671 -98.8249
-14.5298 -4.71998 -98.8144
-14.541 -4.70413 -98.8042
-14.5547 -4.68818 -98.794
-14.5684 -4.67225 -98.7831
-14.5802 -4.65553 -98.7726
-14.5934 -4.63696 -98.7622
-14.6058 -4.62106 -98.752
-14.6196 -4.60336 -98.7411
-14.6321 -4.58573 -98.7303
-14.6445 -4.56986 -98.7193
-14.657 -4.55221 -98.7084
-14.6707 -4.53451 -98.6975
-14.6825 -4.51777 -98.6869
-14.695 -4.50013 -98.676
-14.7069 -4.48163 -98.6655
-14.7181 -4.464 -98.6553
-14.7306 -4.44635 -98.6443
-14.7418 -4.42876 -98.6334
-14.7518 -4.41119 -98.6231
-14.763 -4.3918 -98.613
-14.7748 -4.37505 -98.6023
-14.7854 -4.35658 -98.5917
-14.7953 -4.33901 -98.5814
-14.8053 -4.31966 -98.5712
-14.8152 -4.30208 -98.5609
-14.8239 -4.28455 -98.5505
-14.8338 -4.26697 -98.5402
-14.8425 -4.24768 -98.53
-14.8505 -4.23104 -98.5199
-14.8586 -4.21263 -98.5099
-14.866 -4.19514 -98.4996
-14.8734 -4.17764 -98.4892
-14.8802 -4.15928 -98.4792
-14.8845 -4.14274 -98.4698
-14.8893 -4.12533 -98.4602
-14.8949 -4.10697 -98.4508
-14.8973 -4.08962 -98.4411
-14.9021 -4.07395 -98.4313
-14.9057 -4.05656 -98.4216
-14.9062 -4.04015 -98.4122
-14.9092 -4.02364 -98.4028
-14.909 -4.00811 -98.3937
-14.912 -3.9916 -98.3842
-14.9111 -3.97697 -98.3747
-14.911 -3.96145 -98.3656
-14.9108 -3.94591 -98.3564
-14.9105 -3.93214 -98.3465
-14.9084 -3.91753 -98.3376
-14.9056 -3.90382 -98.3291
-14.9035 -3.89097 -98.3194
-14.8995 -3.87729 -98.3109
-14.8967 -3.86535 -98.3015
-14.892 -3.85258 -98.2926
-14.8874 -3.83979 -98.2836
-14.8833 -3.82786 -98.2749
-14.8786 -3.81684 -98.2659
-14.872 -3.80498 -98.2572
-14.8666 -3.79484 -98.2484
-14.8599 -3.78475 -98.2396
-14.8545 -3.7746 -98.2309
-14.846 -3.76367 -98.2225
-14.84 -3.75443 -98.2133
-14.8327 -3.74521 -98.2048
-14.8241 -3.73603 -98.1963
-14.8193 -3.72674 -98.1871
-14.8095 -3.71937 -98.1785
-14.8015 -3.71105 -98.1696
-14.7948 -3.70269 -98.1607
-14.7881 -3.69435 -98.151
-14.78 -3.68778 -98.142
-14.7733 -3.67943 -98.1324
-14.7653 -3.67286 -98.1233
-14.7604 -3.66533 -98.1133
-14.7518 -3.6579 -98.1039
-14.745 -3.65131 -98.0941
-14.7394 -3.64467 -98.0844
-14.7314 -3.63811 -98.0746
-14.7252 -3.63238 -98.0644
-14.719 -3.62665 -98.0542
-14.7115 -3.62095 -98.044
-14.7072 -3.61427 -98.0334
-14.7004 -3.60945 -98.0228
-14.6954 -3.60369 -98.0119
-14.691 -3.59878 -98.0012
-14.6842 -3.59395 -97.9899
-14.6785 -3.58908 -97.9792
-14.6741 -3.58415 -97.9685
-14.6685 -3.57929 -97.9571
-14.664 -3.57616 -97.9457
-14.659 -3.57038 -97.9347
-14.6546 -3.56547 -97.9232
-14.6496 -3.56145 -97.9121
-14.6452 -3.55655 -97.9
-14.6432 -3.55335 -97.8877
-14.6394 -3.54929 -97.8759
-14.6343 -3.54529 -97.864
-14.633 -3.54118 -97.8514
-14.6273 -3.53629 -97.84
-14.6241 -3.53134 -97.8278
-14.6227 -3.52723 -97.8152
-14.617 -3.52412 -97.8028
-14.6144 -3.52004 -97.7902
-14.6124 -3.51504 -97.778
-14.6073 -3.51102 -97.7653
-14.6047 -3.50692 -97.7534
-14.6014 -3.50374 -97.7403
-14.5975 -3.49968 -97.7276
-14.5942 -3.49649 -97.7153
-14.5904 -3.49065 -97.7026
-14.5858 -3.48748 -97.6902
-14.5832 -3.48338 -97.6775
-14.5767 -3.48116 -97.6654
-14.5728 -3.47709 -97.6527
-14.5676 -3.47481 -97.6406
-14.5618 -3.47167 -97.6282
-14.5572 -3.4685 -97.6157
-14.5514 -3.46536 -97.6032
-14.5455 -3.46221 -97.5908
-14.5378 -3.46 -97.5786
-14.5326 -3.45773 -97.5657
-14.5243 -3.45464 -97.5539
-14.5165 -3.45244 -97.541
-14.5076 -3.45027 -97.5288
-14.4998 -3.44805 -97.5166
-14.4902 -3.44499 -97.504
-14.4794 -3.44196 -97.4921
-14.471 -3.44065 -97.4795
-14.4595 -3.43852 -97.4679
-14.448 -3.4364 -97.4556
-14.4359 -3.43517 -97.4436
-14.4238 -3.43397 -97.4309
-14.4116 -3.43274 -97.4188
-14.3982 -3.43154 -97.4068
-14.3848 -3.43035 -97.3947
-14.3696 -3.42831 -97.3831
-14.3549 -3.42715 -97.371
-14.3397 -3.42689 -97.3584
-14.3238 -3.42576 -97.3463
-14.3072 -3.42555 -97.3337
-14.2907 -3.42352 -97.3219
-14.2754 -3.42505 -97.3093
-14.2582 -3.42394 -97.297
-14.2404 -3.42552 -97.2851
-14.222 -3.42444 -97.2728
-14.2054 -3.426 -97.2601
-14.187 -3.4267 -97.2477
-14.1666 -3.42835 -97.2356
-14.1488 -3.42993 -97.2228
-14.1303 -3.43243 -97.2103
-14.1106 -3.43316 -97.1978
-14.0908 -3.43568 -97.1852
-14.071 -3.4382 -97.1727
-14.05 -3.44076 -97.1601
-14.0303 -3.44327 -97.1475
-14.0093 -3.44583 -97.1348
-13.9901 -3.44922 -97.1217
-13.9684 -3.45269 -97.1094
-13.9474 -3.45523 -97.0967
-13.927 -3.46046 -97.0835
-13.9053 -3.46393 -97.0703
-13.8843 -3.46647 -97.0575
-13.8626 -3.47172 -97.0443
-13.8427 -3.47604 -97.0306
-13.8204 -3.48041 -97.0177
-13.7993 -3.48475 -97.004
-13.7776 -3.49001 -96.9907
-13.7583 -3.49521 -96.9766
-13.7366 -3.50046 -96.9632
-13.716 -3.50569 -96.949
-13.6949 -3.51183 -96.9352
-13.6755 -3.51882 -96.9209
-13.6557 -3.52314 -96.9064
-13.6351 -3.53017 -96.892
-13.6139 -3.53632 -96.8773
-13.5933 -3.54334 -96.863
-13.5727 -3.55037 -96.8486
-13.5521 -3.55741 -96.8334
-13.5315 -3.56443 -96.819
-13.5134 -3.5714 -96.8039
-13.4921 -3.57935 -96.789
-13.4721 -3.58727 -96.7741
-13.4533 -3.59516 -96.7585
-13.4333 -3.60127 -96.7436
-13.4139 -3.61008 -96.7283
-13.3951 -3.61797 -96.7126
-13.3756 -3.62678 -96.6972
-13.3561 -3.63558 -96.6817
-13.3361 -3.64351 -96.6659
-13.3166 -3.65233 -96.6497
-13.2952 -3.6621 -96.6337
-13.2745 -3.67094 -96.6174
-13.2544 -3.67887 -96.6015
-13.2318 -3.68867 -96.5854
-13.2135 -3.69747 -96.5683
-13.1915 -3.70816 -96.5518
-13.1708 -3.71521 -96.5354
-13.1482 -3.72502 -96.5185
-13.1274 -3.73388 -96.5012
-13.1048 -3.74369 -96.4842
-13.0828 -3.7526 -96.4668
-13.0601 -3.76241 -96.4497
-13.0369 -3.77134 -96.4323
-13.0142 -3.78116 -96.4143
-12.9891 -3.79105 -96.3971
-12.967 -3.79996 -96.3796
-12.9431 -3.80981 -96.3615
-12.9193 -3.81786 -96.3436
-12.8947 -3.82684 -96.3251
-12.8721 -3.83485 -96.3071
-12.8458 -3.84297 -96.2897
-12.8212 -3.85193 -96.2711
-12.7937 -3.86008 -96.2536
-12.7698 -3.86813 -96.2355
-12.7428 -3.87536 -96.2176
-12.7146 -3.88443 -96.1995
-12.6895 -3.89251 -96.1812
-12.6613 -3.89978 -96.1631
-12.6331 -3.90704 -96.1443
-12.6079 -3.91511 -96.1259
-12.5791 -3.9233 -96.1073
-12.5503 -3.92967 -96.0887
-12.5227 -3.93782 -96.0701
-12.4927 -3.94422 -96.0514
-12.4645 -3.95147 -96.0323
-12.4345 -3.95787 -96.0136
-12.4044 -3.96608 -95.9947
-12.375 -3.97337 -95.9755
-12.3449 -3.97976 -95.9558
-12.3148 -3.98797 -95.9368
-12.2835 -3.99623 -95.9169
-12.2528 -4.00355 -95.8975
-12.2209 -4.0109 -95.8779
-12.1896 -4.01915 -95.8579
-12.1589 -4.02646 -95.8383
-12.127 -4.03563 -95.8186
-12.098 -4.04381 -95.7978
-12.0655 -4.05209 -95.7775
-12.0347 -4.06121 -95.7569
-12.0015 -4.07042 -95.7361
-11.9708 -4.07773 -95.7155
-11.9382 -4.08783 -95.6942
-11.9068 -4.09789 -95.6729
-11.8747 -4.10706 -95.6512
-11.8421 -4.11533 -95.6299
-11.8083 -4.12546 -95.6083
-11.7775 -4.13458 -95.5866
-11.7442 -4.14561 -95.5645
-11.7128 -4.15384 -95.5423
-11.6801 -4.16393 -95.5199
-11.6493 -4.17488 -95.497
-11.6185 -4.184 -95.4743
-11.587 -4.19405 -95.4509
-11.5574 -4.20314 -95.4282
-11.5253 -4.21229 -95.4044
-11.4976 -4.2204 -95.3813
-11.4655 -4.22954 -95.3574
-11.4383 -4.23855 -95.3338
-11.4082 -4.24489 -95.3097
-11.3822 -4.25386 -95.2853
-11.3538 -4.26106 -95.2608
-11.3291 -4.26815 -95.2366
-11.302 -4.27348 -95.2122
-11.2784 -4.28052 -95.1871
-11.2525 -4.28581 -95.1619
-11.2289 -4.29285 -95.1368
-11.206 -4.29895 -95.1113
-11.1837 -4.30412 -95.0854
-11.1614 -4.30928 -95.0595
-11.1391 -4.31444 -95.0336
-11.1204 -4.31948 -95.0071
-11.0993 -4.32459 -94.9804
-11.0819 -4.32776 -94.954
-11.0625 -4.33372 -94.9269
-11.0451 -4.33688 -94.8996
-11.0288 -4.34183 -94.8723
-11.0137 -4.34491 -94.8443
-10.9986 -4.34798 -94.8163
-10.9847 -4.35285 -94.7883
-10.9708 -4.35587 -94.7603
-10.9581 -4.35886 -94.7316
-10.9466 -4.3618 -94.7029
-10.9363 -4.3647 -94.6735
-10.9248 -4.36764 -94.6448
-10.9139 -4.36963 -94.6157
-10.9042 -4.37158 -94.5858
-10.8945 -4.37353 -94.5568
-10.8848 -4.37547 -94.5269
-10.8762 -4.37737 -94.497
-10.8677 -4.37926 -94.4671
-10.858 -4.37936 -94.4372
-10.8495 -4.3794 -94.4065
-10.8422 -4.37941 -94.3767
-10.8343 -4.3785 -94.3465
-10.8257 -4.37853 -94.3157
-10.8166 -4.37765 -94.2853
-10.8092 -4.3758 -94.2547
-10.8019 -4.37394 -94.224
-10.794 -4.37118 -94.1937
-10.7849 -4.36845 -94.1633
-10.7788 -4.36471 -94.1327
-10.7697 -4.36196 -94.1022
-10.7599 -4.3583 -94.0712
-10.7532 -4.35364 -94.0401
-10.7453 -4.349 -94.0097
-10.7362 -4.3444 -93.9783
-10.7271 -4.33794 -93.947
-10.7191 -4.33329 -93.9156
-10.7094 -4.32777 -93.8845
-10.6984 -4.32044 -93.8534
-10.6905 -4.31393 -93.822
-10.6801 -4.30748 -93.7904
-10.668 -4.30017 -93.759
-10.6594 -4.29274 -93.7271
-10.6478 -4.28447 -93.6954
-10.6369 -4.27526 -93.6641
-10.6254 -4.26698 -93.6322
-10.6138 -4.25871 -93.6004
-10.6022 -4.24857 -93.5686
-10.5924 -4.23931 -93.5364
-10.5791 -4.2283 -93.5039
-10.5676 -4.21633 -93.4721
-10.5554 -4.20527 -93.4397
-10.5426 -4.19515 -93.4075
-10.5323 -4.18312 -93.3757
-10.5201 -4.17021 -93.3433
-10.5079 -4.15913 -93.3107
-10.4969 -4.14618 -93.2774
-10.4847 -4.13326 -93.2448
-10.4743 -4.11936 -93.212
-10.4621 -4.10641 -93.1785
-10.4499 -4.09348 -93.1458
-10.4382 -4.07958 -93.1119
-10.4259 -4.06663 -93.0782
-10.4155 -4.05271 -93.0443
-10.4038 -4.0388 -93.0102
-10.3933 -4.02486 -92.9763
-10.3827 -4.01092 -92.9413
-10.3716 -3.99789 -92.9067
-10.361 -3.98392 -92.8717
-10.3504 -3.96996 -92.8366
-10.3398 -3.95599 -92.8015
-10.3292 -3.94202 -92.7664
-10.3204 -3.92891 -92.7309
-10.3103 -3.91583 -92.6953
-10.3026 -3.90268 -92.6589
-10.2931 -3.88865 -92.6228
-10.2841 -3.87552 -92.5863
-10.277 -3.86326 -92.5503
-10.268 -3.85013 -92.5137
-10.2614 -3.83693 -92.4773
-10.2542 -3.82467 -92.4402
-10.2464 -3.81148 -92.4036
-10.2403 -3.79917 -92.3657
-10.233 -3.78689 -92.3286
-10.2275 -3.77547 -92.2911
-10.2189 -3.76321 -92.2537
-10.211 -3.75185 -92.2168
-10.2054 -3.74042 -92.1782
-10.1974 -3.73087 -92.1402
-10.193 -3.71758 -92.1018
-10.1832 -3.70715 -92.064
-10.1775 -3.6957 -92.0253
-10.17 -3.68522 -91.9867
-10.1636 -3.67468 -91.9474
-10.1561 -3.66419 -91.9087
-10.148 -3.65461 -91.8695
-10.1428 -3.64405 -91.8301
-10.1346 -3.63447 -91.7907
-10.1276 -3.62485 -91.7515
-10.1204 -3.61705 -91.7112
-10.114 -3.60651 -91.6715
-10.1069 -3.5987 -91.6311
-10.1009 -3.58904 -91.5909
-10.0938 -3.58122 -91.5504
-10.086 -3.5725 -91.5093
-10.0788 -3.56285 -91.4688
-10.071 -3.55595 -91.4276
-10.0643 -3.54718 -91.3866
-10.0559 -3.53938 -91.3457
-10.0499 -3.52969 -91.3042
-10.0407 -3.52279 -91.2627
-10.0341 -3.51402 -91.2215
-10.0244 -3.50622 -91.1803
-10.0177 -3.49928 -91.1389
-10.0079 -3.49145 -91.0966
-10.0012 -3.4845 -91.0551
-9.99139 -3.47668 -91.0128
-9.98342 -3.46972 -90.9711
-9.97482 -3.46187 -90.9288
-9.96617 -3.45584 -90.8864
-9.95755 -3.44797 -90.844
-9.94769 -3.44195 -90.8013
-9.94014 -3.43587 -90.758
-9.9308 -3.43074 -90.7148
-9.92268 -3.42376 -90.6718
-9.91217 -3.41682 -90.6284
-9.9028 -3.41167 -90.585
-9.89336 -3.4065 -90.5407
-9.88277 -3.40137 -90.4971
-9.8745 -3.39618 -90.4528
-9.86207 -3.39196 -90.4083
-9.85205 -3.38589 -90.3642
-9.84017 -3.38074 -90.3193
-9.82944 -3.37739 -90.2744
-9.81754 -3.37223 -90.2293
-9.80565 -3.36707 -90.1842
-9.79252 -3.36374 -90.1389
-9.78061 -3.35857 -90.0937
-9.76632 -3.35344 -90.0481
-9.75321 -3.34827 -90.0026
-9.73832 -3.34406 -89.9573
-9.7252 -3.33888 -89.9118
-9.71088 -3.33373 -89.866
-9.69656 -3.32857 -89.8201
-9.68223 -3.3234 -89.7742
-9.66671 -3.31826 -89.7281
-9.64944 -3.31404 -89.6821
-9.63337 -3.30799 -89.6364
-9.61838 -3.30372 -89.5896
-9.60167 -3.29856 -89.5431
-9.58323 -3.29253 -89.4968
-9.56761 -3.28734 -89.4494
-9.54971 -3.2822 -89.4026
-9.5318 -3.27704 -89.3557
-9.51389 -3.27188 -89.3087
-9.49652 -3.26761 -89.2613
-9.47861 -3.26245 -89.2142
-9.45951 -3.25729 -89.1669
-9.44213 -3.253 -89.1193
-9.42485 -3.24692 -89.0727
-9.40458 -3.24177 -89.025
-9.38601 -3.23748 -88.977
-9.36692 -3.23231 -88.9295
-9.34782 -3.22713 -88.8818
-9.3282 -3.22106 -88.8346
-9.31081 -3.21674 -88.7866
-9.29054 -3.21155 -88.7386
-9.26916 -3.20641 -88.6913
-9.2472 -3.20035 -88.6435
-9.22747 -3.19604 -88.5949
-9.2055 -3.18998 -88.5469
-9.1835 -3.18572 -88.4988
-9.16208 -3.18053 -88.4503
-9.14009 -3.17625 -88.4021
-9.11867 -3.17105 -88.3535
-9.09552 -3.16679 -88.3049
-9.07411 -3.16157 -88.2562
-9.05214 -3.15728 -88.2077
-9.03009 -3.15297 -88.1582
-9.00643 -3.1478 -88.1099
-8.98384 -3.14439 -88.0607
-8.96245 -3.13916 -88.0117
-8.94049 -3.13484 -87.9629
-8.91795 -3.12963 -87.9136
-8.89429 -3.12623 -87.8649
-8.87227 -3.12189 -87.815
-8.84974 -3.11665 -87.7655
-8.82607 -3.11142 -87.7157
-8.80407 -3.10706 -87.6656
-8.78099 -3.10273 -87.6163
-8.75902 -3.09836 -87.5661
-8.73648 -3.0949 -87.5162
-8.71283 -3.08965 -87.4661
-8.68978 -3.0853 -87.4166
-8.66719 -3.08181 -87.3655
-8.64408 -3.07742 -87.3148
-8.62095 -3.07483 -87.264
-8.59786 -3.07045 -87.2132
-8.57307 -3.06698 -87.1625
-8.55051 -3.06347 -87.1111
-8.52682 -3.05996 -87.0594
-8.50312 -3.05644 -87.0077
-8.48059 -3.05291 -86.9562
-8.45691 -3.04939 -86.9044
-8.43324 -3.04586 -86.8525
-8.41014 -3.04141 -86.8002
-8.38587 -3.03877 -86.7475
-8.3633 -3.03518 -86.6946
-8.34022 -3.03072 -86.6422
-8.31715 -3.02626 -86.5896
-8.29461 -3.02266 -86.5366
-8.27261 -3.01816 -86.4831
-8.24894 -3.01457 -86.4297
-8.22697 -3.01006 -86.3761
-8.20609 -3.00551 -86.3216
-8.18413 -3.00098 -86.2679
-8.16325 -2.99642 -86.2132
-8.143 -2.99096 -86.1592
-8.12268 -2.98548 -86.1041
-8.10182 -2.98091 -86.0494
-8.08264 -2.97541 -85.9944
-8.06454 -2.96988 -85.9385
-8.04593 -2.96347 -85.883
-8.02784 -2.95793 -85.827
-8.01092 -2.9506 -85.7712
-7.99342 -2.94595 -85.7158
-7.97701 -2.93949 -85.6594
-7.96064 -2.93124 -85.6031
-7.94592 -2.92386 -85.5466
