Alpha1	Alpha2	Alpha3
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520892 0.559722 0.424709
0.520915 0.559723 0.424709
0.520915 0.559723 0.424709
0.520915 0.559723 0.424709
0.520915 0.559723 0.424709
0.520915 0.559723 0.424709
0.520938 0.559723 0.424709
0.520938 0.559723 0.424709
0.520938 0.559723 0.424709
0.520938 0.559723 0.424709
0.520961 0.559723 0.424709
0.520961 0.559723 0.424709
0.520961 0.559723 0.424709
0.520983 0.559723 0.424709
0.520983 0.559723 0.424709
0.520983 0.559723 0.424709
0.521006 0.559721 0.424709
0.521006 0.559721 0.424709
0.52103 0.559723 0.424709
0.52103 0.559723 0.424709
0.52103 0.559723 0.424709
0.521052 0.559723 0.424709
0.521052 0.559723 0.424709
0.521075 0.559723 0.424709
0.521075 0.559723 0.424709
0.521098 0.559723 0.424709
0.521098 0.559723 0.424709
0.521121 0.559723 0.42471
0.521121 0.559723 0.42471
0.521144 0.559723 0.42471
0.521144 0.559723 0.42471
0.521167 0.559723 0.424709
0.521167 0.559723 0.424709
0.521167 0.559723 0.424709
0.52119 0.559723 0.424709
0.52119 0.559723 0.424709
0.521212 0.559723 0.424709
0.521212 0.559723 0.424709
0.521212 0.559723 0.424709
0.521212 0.559723 0.424709
0.521235 0.559723 0.42471
0.521235 0.559723 0.42471
0.521235 0.559723 0.42471
0.521235 0.559723 0.42471
0.521259 0.559723 0.42471
0.521259 0.559723 0.42471
0.521259 0.559723 0.42471
0.521259 0.559723 0.42471
0.521259 0.559723 0.42471
0.521259 0.559723 0.42471
0.521259 0.559723 0.42471
0.521259 0.559723 0.42471
0.521259 0.559723 0.42471
0.521259 0.559723 0.42471
0.521259 0.559723 0.42471
0.521259 0.559723 0.42471
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521281 0.559723 0.424709
0.521304 0.559723 0.424709
0.521304 0.559723 0.424709
0.521305 0.559723 0.424732
0.521305 0.559723 0.424732
0.521305 0.559723 0.424732
0.521305 0.559723 0.424732
0.521305 0.559723 0.424732
0.521305 0.559723 0.424732
0.521305 0.559723 0.424732
0.521305 0.559723 0.424732
0.521305 0.559723 0.424732
0.521304 0.559723 0.424755
0.521304 0.559723 0.424755
0.521304 0.559723 0.424755
0.521305 0.559723 0.424778
0.521305 0.559723 0.424778
0.521305 0.559723 0.424778
0.521305 0.559723 0.424801
0.521327 0.559722 0.424801
0.521328 0.559722 0.424824
0.521328 0.559722 0.424824
0.521327 0.559723 0.424847
0.521326 0.559722 0.424869
0.521326 0.559722 0.424869
0.521351 0.559722 0.424893
0.52135 0.559722 0.424915
0.52135 0.559723 0.424938
0.52135 0.559723 0.424961
0.52135 0.559723 0.424984
0.521373 0.559723 0.425007
0.521373 0.559722 0.425053
0.521373 0.559723 0.425098
0.521373 0.559722 0.425144
0.521396 0.559722 0.425168
0.521396 0.559722 0.425213
0.521396 0.559722 0.425258
0.521396 0.559723 0.425328
0.521396 0.559722 0.425373
0.521419 0.559722 0.425419
0.521419 0.559723 0.425488
0.521419 0.559723 0.425557
0.521419 0.559723 0.425625
0.521441 0.559722 0.425694
0.521442 0.559723 0.425763
0.521441 0.559722 0.425854
0.521465 0.559723 0.425923
0.521465 0.559699 0.425992
0.521464 0.559699 0.426083
0.521465 0.559699 0.426152
0.521465 0.5597 0.42622
0.521488 0.5597 0.426311
0.521488 0.559699 0.426381
0.521488 0.559699 0.42645
0.521511 0.5597 0.426541
0.52151 0.5597 0.42661
0.52151 0.559699 0.426701
0.52151 0.559676 0.426793
0.521534 0.559676 0.426862
0.521533 0.559677 0.426953
0.521533 0.559677 0.427022
0.521533 0.559677 0.427113
0.521533 0.559677 0.427205
0.521532 0.559677 0.427296
0.521533 0.559677 0.427388
0.521533 0.559677 0.427479
0.521533 0.559677 0.427571
0.521534 0.559677 0.427686
0.521533 0.559677 0.427777
0.521534 0.559676 0.427869
0.521533 0.559678 0.427961
0.521556 0.559677 0.428052
0.521556 0.559654 0.428121
0.521556 0.559654 0.428235
0.521556 0.559653 0.428303
0.521556 0.559654 0.428419
0.521578 0.559653 0.428487
0.52158 0.559654 0.428579
0.521579 0.559631 0.42867
0.521602 0.559631 0.428761
0.521602 0.559632 0.42883
0.521625 0.559608 0.428922
0.521625 0.559609 0.428991
0.521648 0.559585 0.429059
0.521671 0.559562 0.429151
0.52167 0.559539 0.42922
0.521694 0.559517 0.429312
0.521716 0.559494 0.429357
0.521762 0.55947 0.429403
0.521808 0.559448 0.429472
0.521832 0.559448 0.429541
0.521877 0.559424 0.429586
0.521922 0.559379 0.429631
0.521991 0.559356 0.429678
0.522037 0.559334 0.429724
0.522105 0.559287 0.429769
0.522175 0.559265 0.429792
0.522243 0.559242 0.429838
0.522312 0.559219 0.429861
0.522357 0.559195 0.429884
0.522427 0.559151 0.429907
0.522494 0.559127 0.42993
0.522587 0.559081 0.429929
0.522678 0.559058 0.429929
0.522792 0.559013 0.42993
0.522907 0.558966 0.429906
0.522999 0.558921 0.429906
0.52309 0.558898 0.429907
0.523182 0.55883 0.429884
0.523296 0.558784 0.429884
0.52341 0.558738 0.429861
0.523525 0.558692 0.429838
0.523663 0.558624 0.429837
0.523777 0.558554 0.429815
0.523869 0.558487 0.429815
0.524006 0.55844 0.429792
0.52412 0.558372 0.429792
0.524258 0.55828 0.429792
0.524395 0.558212 0.429769
0.524532 0.558143 0.42977
0.524624 0.558052 0.429769
0.524785 0.557983 0.429746
0.524922 0.557914 0.429746
0.525036 0.557822 0.429746
0.525174 0.55773 0.429746
0.52531 0.557662 0.429724
0.525449 0.55757 0.429724
0.525586 0.557479 0.429723
0.525723 0.557363 0.4297
0.52586 0.557272 0.429678
0.525998 0.557181 0.429678
0.526136 0.557067 0.429655
0.526295 0.556975 0.429655
0.526433 0.556883 0.429632
0.526593 0.556769 0.429632
0.526731 0.556677 0.429608
0.526868 0.556562 0.429609
0.527051 0.556471 0.429586
0.527188 0.556356 0.429586
0.527371 0.556265 0.429586
0.527509 0.556174 0.429585
0.527669 0.556037 0.429586
0.52783 0.555944 0.429586
0.527989 0.55583 0.429586
0.52815 0.555716 0.429586
0.528311 0.555602 0.429586
0.528493 0.555487 0.429586
0.528654 0.555373 0.429586
0.528836 0.555258 0.429586
0.528997 0.555121 0.429586
0.52918 0.555006 0.429586
0.529363 0.554869 0.429586
0.529569 0.554732 0.429586
0.52973 0.554594 0.429586
0.529913 0.554457 0.429586
0.530119 0.55432 0.429586
0.530302 0.554159 0.429586
0.530485 0.554022 0.429586
0.530691 0.553861 0.429586
0.530897 0.553724 0.429586
0.531103 0.553564 0.429586
0.531287 0.553402 0.429586
0.531516 0.55322 0.429586
0.531722 0.553059 0.429586
0.531928 0.552854 0.429586
0.532134 0.552671 0.429586
0.532362 0.552465 0.429586
0.532591 0.552259 0.429586
0.53282 0.552053 0.429586
0.53305 0.551847 0.429586
0.533302 0.551617 0.429586
0.53353 0.551411 0.429586
0.533782 0.551183 0.429586
0.534034 0.550953 0.429585
0.534286 0.550725 0.429586
0.534515 0.550496 0.429586
0.53479 0.550267 0.429586
0.535041 0.550015 0.429586
0.535293 0.54974 0.429586
0.535568 0.549488 0.429587
0.535843 0.549236 0.429586
0.536118 0.548961 0.429586
0.536369 0.548687 0.429586
0.536667 0.548412 0.429586
0.536964 0.548138 0.429586
0.53724 0.547839 0.429586
0.537537 0.547565 0.429586
0.537789 0.547268 0.429586
0.538087 0.546969 0.429586
0.538384 0.546672 0.429586
0.538681 0.546374 0.429563
0.539002 0.546054 0.429563
0.539277 0.545734 0.429563
0.539598 0.545413 0.429564
0.539918 0.545092 0.429563
0.540215 0.544771 0.429563
0.540536 0.544451 0.429563
0.540833 0.544108 0.42954
0.541155 0.543765 0.42954
0.541475 0.543421 0.429517
0.541795 0.543077 0.429495
0.542139 0.542734 0.429472
0.542459 0.542368 0.429448
0.542803 0.542024 0.429426
0.543147 0.541658 0.429403
0.54349 0.541292 0.42938
0.543856 0.540925 0.429357
0.5442 0.540559 0.429334
0.544566 0.54017 0.429311
0.544932 0.539827 0.429265
0.545298 0.539438 0.429242
0.545688 0.539093 0.429197
0.546054 0.538705 0.429151
0.546444 0.538361 0.429083
0.546833 0.537973 0.429037
0.547244 0.537606 0.428991
0.547633 0.537239 0.428922
0.548046 0.536873 0.428853
0.548481 0.536484 0.428807
0.54887 0.536117 0.428739
0.549328 0.535751 0.42867
0.549717 0.535361 0.428602
0.550175 0.534972 0.428533
0.55061 0.534583 0.428464
0.551022 0.534217 0.428372
0.551503 0.533828 0.428304
0.551938 0.533438 0.428236
0.552396 0.53305 0.428144
0.552877 0.53266 0.428075
0.553335 0.532271 0.428006
0.553815 0.531858 0.427914
0.554296 0.53147 0.427846
0.554777 0.53108 0.427754
0.555281 0.530668 0.427686
0.555784 0.530302 0.427594
0.556265 0.52989 0.427525
0.556791 0.5295 0.427433
0.557318 0.529089 0.427365
0.557799 0.528699 0.427296
0.558326 0.528287 0.427205
0.558875 0.527875 0.427159
0.559402 0.527486 0.427068
0.559928 0.527074 0.426999
0.560478 0.526684 0.42693
0.561051 0.526296 0.426838
0.561599 0.525906 0.426792
0.56215 0.525517 0.426701
0.562722 0.525128 0.42661
0.563317 0.524738 0.426541
0.563913 0.524349 0.426449
0.564507 0.52396 0.426381
0.565126 0.52357 0.42629
0.565744 0.523181 0.426198
0.566362 0.522815 0.426106
0.567026 0.522426 0.426014
0.56769 0.52206 0.425923
0.568331 0.52167 0.425808
0.568994 0.521305 0.425716
0.569636 0.520915 0.425602
0.570322 0.520549 0.42551
0.57101 0.52016 0.425397
0.571696 0.519793 0.425327
0.572406 0.519427 0.425212
0.573094 0.519061 0.425121
0.573803 0.518672 0.424984
0.574513 0.518305 0.424892
0.575223 0.517939 0.4248
0.575956 0.517573 0.424687
0.576687 0.517206 0.424572
0.577421 0.51684 0.424457
0.578176 0.516473 0.424343
0.578908 0.516107 0.424205
0.579687 0.515764 0.424091
0.580442 0.515421 0.423977
0.581198 0.515054 0.423862
0.581976 0.51471 0.423725
0.582732 0.514367 0.423588
0.58351 0.514024 0.42345
0.584312 0.513658 0.423313
0.585091 0.513314 0.423175
0.585915 0.51297 0.423061
0.586693 0.512605 0.422946
0.587495 0.51226 0.422786
0.588295 0.511917 0.422671
0.589096 0.511574 0.422511
0.589899 0.511253 0.422397
0.590723 0.510887 0.42226
0.591547 0.510567 0.422122
0.592371 0.510222 0.421985
0.593219 0.509879 0.421848
0.594043 0.509582 0.421687
0.59489 0.509261 0.421549
0.595714 0.508918 0.421412
0.596561 0.508621 0.421252
0.597431 0.508299 0.421092
0.598279 0.508003 0.420931
0.599147 0.507681 0.420794
0.599973 0.507407 0.420634
0.600819 0.507109 0.420473
0.60169 0.506811 0.42029
0.602536 0.506537 0.420131
0.603406 0.506239 0.41997
0.604277 0.505964 0.419809
0.605124 0.50569 0.419627
0.605949 0.505437 0.419444
0.606818 0.505164 0.419283
0.607687 0.504911 0.4191
0.608559 0.504683 0.418917
0.609428 0.504408 0.418711
0.610275 0.504155 0.41855
0.611123 0.503949 0.418344
0.611992 0.503698 0.418162
0.612861 0.503469 0.417955
0.613755 0.503263 0.417749
0.614624 0.503057 0.417566
0.615472 0.502851 0.417337
0.616366 0.502668 0.417131
0.617258 0.502485 0.416925
0.618152 0.502278 0.416742
0.619021 0.502095 0.416536
0.619914 0.501936 0.416329
0.62083 0.501775 0.416124
0.621723 0.501591 0.415895
0.622615 0.501454 0.415688
0.623509 0.501317 0.415483
0.624402 0.501179 0.415277
0.625318 0.501064 0.415071
0.626233 0.50095 0.414864
0.627126 0.500836 0.414635
0.628042 0.500745 0.414407
0.628935 0.500653 0.414201
0.629828 0.500584 0.413994
0.630721 0.500515 0.413788
0.631614 0.50047 0.413582
0.632506 0.500423 0.413376
0.633422 0.500378 0.41317
0.634315 0.500355 0.412941
0.635208 0.500355 0.412758
0.636101 0.500355 0.412529
0.637017 0.500355 0.412346
0.63791 0.500378 0.41214
0.638803 0.500378 0.411934
0.639718 0.500424 0.411728
0.640611 0.500446 0.411522
0.64155 0.500493 0.411316
0.642466 0.500516 0.411133
0.643359 0.500584 0.410927
0.644275 0.50063 0.41072
0.64519 0.500675 0.410537
0.646083 0.500745 0.410354
0.646977 0.500813 0.410171
0.647892 0.500858 0.409988
0.648784 0.500928 0.409804
0.649677 0.501019 0.409644
0.650548 0.501065 0.409484
0.651418 0.501134 0.4093
0.652288 0.501179 0.40914
0.653181 0.501248 0.40898
0.65405 0.501294 0.40882
0.654899 0.50134 0.408637
0.655746 0.501386 0.408477
0.656591 0.50143 0.408293
0.657438 0.501477 0.40811
0.658286 0.501522 0.40795
0.659133 0.501568 0.407767
0.659981 0.501592 0.407606
0.660805 0.501637 0.407423
0.661629 0.50166 0.407263
0.662453 0.501706 0.407103
0.663278 0.501729 0.406942
0.664125 0.501752 0.406783
0.664949 0.501775 0.406599
0.665797 0.501775 0.406439
0.666619 0.501797 0.406279
0.667444 0.501843 0.406118
0.668245 0.501866 0.405935
0.669093 0.501912 0.405775
0.669895 0.501935 0.405615
0.670741 0.501981 0.405455
0.671565 0.502026 0.405271
0.672367 0.502095 0.405088
0.673168 0.502141 0.404928
0.673992 0.502232 0.404745
0.67477 0.502301 0.404584
0.675549 0.502393 0.404378
0.676329 0.502508 0.404195
0.677129 0.502599 0.404012
0.677908 0.502714 0.403829
0.678664 0.50285 0.403623
0.679441 0.502965 0.403416
0.680221 0.50308 0.403211
0.680975 0.50324 0.402982
0.681754 0.503377 0.402776
0.682509 0.503514 0.402547
0.683265 0.503652 0.402295
0.683998 0.503812 0.402066
0.68473 0.503972 0.401814
0.685486 0.504156 0.401539
0.686219 0.504316 0.401287
0.686951 0.504499 0.401013
0.687684 0.504682 0.400738
0.688394 0.504866 0.40044
0.689127 0.505049 0.400166
0.689836 0.505232 0.399868
0.690523 0.505438 0.399547
0.691233 0.505621 0.399227
0.69192 0.50585 0.398884
0.69263 0.506056 0.398563
0.693316 0.506308 0.398219
0.69398 0.506514 0.39783
0.694644 0.506743 0.397487
0.695307 0.506995 0.397097
0.695972 0.507224 0.396731
0.696636 0.507475 0.396319
0.697277 0.507728 0.39593
0.697894 0.507979 0.395518
0.69849 0.508254 0.395106
0.699109 0.508529 0.394648
0.699727 0.508826 0.394213
0.700345 0.509101 0.393778
0.700941 0.509398 0.393343
0.701512 0.509696 0.392862
0.702085 0.510017 0.392381
0.702657 0.510338 0.391901
0.70323 0.510658 0.391419
0.703779 0.510978 0.390893
0.704306 0.511322 0.390412
0.704832 0.511643 0.389886
0.705382 0.512009 0.389359
0.705886 0.512353 0.38881
0.706367 0.512719 0.388283
0.706894 0.513062 0.387733
0.707351 0.513451 0.387161
0.707809 0.513817 0.386589
0.708314 0.514207 0.386017
0.708748 0.514573 0.385421
0.709205 0.514963 0.384848
0.709663 0.515352 0.384231
0.710053 0.515763 0.383635
0.71051 0.516176 0.38304
0.7109 0.516611 0.382422
0.711311 0.517046 0.381803
0.711701 0.517481 0.381185
0.712113 0.517916 0.380567
0.712479 0.518374 0.379926
0.712846 0.518832 0.379286
0.713212 0.51929 0.378644
0.713579 0.519747 0.378003
0.713922 0.520228 0.377339
0.714265 0.520708 0.376698
0.714608 0.52119 0.376034
0.71493 0.521693 0.37537
0.715251 0.522197 0.374683
0.715548 0.522678 0.373996
0.715846 0.523205 0.37331
0.716142 0.523708 0.372623
0.716441 0.524235 0.371913
0.716715 0.524762 0.371226
0.717013 0.525288 0.370516
0.717264 0.525815 0.369806
0.717539 0.526364 0.369074
0.717814 0.526914 0.368364
0.71802 0.527463 0.367632
0.718273 0.528036 0.366876
0.718523 0.528608 0.366143
0.718729 0.52918 0.365388
0.718937 0.529753 0.364632
0.719166 0.530348 0.363876
0.719348 0.53092 0.363121
0.719531 0.531493 0.362366
0.719738 0.532088 0.36161
0.71992 0.532684 0.360854
0.720104 0.533301 0.360076
0.720242 0.533896 0.359297
0.720423 0.534515 0.358519
0.720584 0.53511 0.357741
0.720744 0.535751 0.356962
0.720883 0.53637 0.356183
0.720997 0.536987 0.355406
0.721156 0.537629 0.354627
0.72127 0.53827 0.353849
0.721409 0.53891 0.35307
0.721523 0.539551 0.352292
0.721614 0.540193 0.351513
0.721706 0.540856 0.350734
0.721821 0.54152 0.349957
0.721913 0.542207 0.3492
0.722004 0.542872 0.348422
0.722073 0.543535 0.347667
0.722142 0.544222 0.346888
0.722211 0.544909 0.346133
0.722279 0.545573 0.345354
0.722325 0.546283 0.344599
0.72237 0.546993 0.34382
0.722416 0.54768 0.343065
0.722439 0.548389 0.342309
0.722484 0.549099 0.341531
0.72253 0.549831 0.340752
0.722553 0.550541 0.339997
0.722599 0.551274 0.339218
0.722599 0.55203 0.338463
0.722622 0.552762 0.337707
0.722646 0.553517 0.336975
0.722645 0.55425 0.336196
0.722645 0.555006 0.335441
0.722667 0.555762 0.334685
0.722668 0.556518 0.33393
0.722668 0.557272 0.333174
0.722669 0.558029 0.332418
0.722668 0.558807 0.33164
0.722667 0.559585 0.330885
0.722667 0.560364 0.33013
0.722669 0.561142 0.329374
0.722667 0.561921 0.328595
0.722668 0.562722 0.327839
0.722667 0.5635 0.327061
0.722667 0.564302 0.326282
0.722669 0.565103 0.325527
0.722667 0.565927 0.324771
0.722668 0.566728 0.323993
0.722667 0.567552 0.323192
0.722667 0.568377 0.322413
0.722668 0.569201 0.321658
0.722667 0.570025 0.320879
0.722667 0.57085 0.320101
0.722668 0.571696 0.319322
0.722667 0.572543 0.318521
0.722667 0.573391 0.31772
0.722667 0.574238 0.316941
0.722667 0.575108 0.316163
0.722667 0.575978 0.315362
0.722668 0.576826 0.314561
0.722667 0.577718 0.313782
0.722668 0.578588 0.313003
0.722669 0.579481 0.312179
0.722668 0.580374 0.311378
0.722667 0.581267 0.310599
0.722667 0.582183 0.309821
0.722669 0.583121 0.30902
0.722668 0.584037 0.308218
0.722668 0.584953 0.307417
0.722667 0.585892 0.306638
0.722667 0.58683 0.305837
0.722668 0.58777 0.305036
0.722669 0.588731 0.304258
0.722667 0.589693 0.303433
0.722645 0.590631 0.302632
0.722645 0.591615 0.301831
0.722646 0.592577 0.301052
0.722644 0.593539 0.300251
0.722645 0.594523 0.299427
0.722644 0.595508 0.298626
0.722645 0.596491 0.297824
0.722644 0.597477 0.296999
0.722644 0.598484 0.296221
0.722644 0.599491 0.29542
0.722645 0.600476 0.294596
0.722644 0.601483 0.293817
0.722644 0.602491 0.293016
0.722644 0.60352 0.292237
0.722644 0.604551 0.291436
0.722645 0.605582 0.290635
0.722645 0.606612 0.289856
0.722645 0.607642 0.289078
0.722645 0.608696 0.288322
0.722622 0.609726 0.287567
0.722622 0.610779 0.286811
0.722622 0.611832 0.286055
0.722599 0.612885 0.2853
0.722599 0.613962 0.284568
0.722577 0.615015 0.283835
0.722554 0.616091 0.283102
0.722531 0.617144 0.282393
0.722484 0.618242 0.281682
0.722462 0.619319 0.280973
0.722438 0.620395 0.280263
0.722416 0.621471 0.279576
0.72237 0.62257 0.278889
0.722324 0.623646 0.278226
0.722278 0.624745 0.277562
0.722233 0.625821 0.27692
0.722187 0.62692 0.276257
0.722141 0.628042 0.275615
0.722095 0.629141 0.274974
0.722027 0.630239 0.274379
0.721982 0.631339 0.273738
0.721912 0.63246 0.273143
0.721866 0.633583 0.272548
0.721798 0.634681 0.271975
0.721729 0.635826 0.27138
0.721683 0.636925 0.270807
0.721615 0.638047 0.270258
0.721569 0.63917 0.269709
0.721524 0.640292 0.269159
0.721478 0.641436 0.268633
0.721408 0.64258 0.268129
0.721363 0.643701 0.267625
0.721317 0.644848 0.267121
0.721295 0.645991 0.266641
0.721248 0.647136 0.26616
0.721203 0.648281 0.265679
0.72118 0.649403 0.265221
0.721157 0.650571 0.264809
0.721134 0.651716 0.264374
0.721134 0.652861 0.263939
0.721111 0.654006 0.263527
0.721111 0.655172 0.263115
0.721088 0.65634 0.262725
0.721088 0.657485 0.262336
0.721088 0.65863 0.261947
0.721089 0.65982 0.261581
0.721111 0.660988 0.261238
0.721111 0.662156 0.260871
0.721111 0.663301 0.260528
0.721133 0.664468 0.260207
0.721134 0.665658 0.259887
0.721133 0.666826 0.259566
0.721156 0.668017 0.259268
0.721156 0.669184 0.258948
0.72118 0.670375 0.25865
0.72118 0.671543 0.258375
0.72118 0.672733 0.258101
0.72118 0.673924 0.257826
0.72118 0.675091 0.257574
0.72118 0.676305 0.257322
0.721179 0.677473 0.25707
0.72118 0.678663 0.256841
0.721157 0.679876 0.256613
0.721134 0.681068 0.256384
0.721134 0.682258 0.256154
0.721088 0.683471 0.255948
0.721066 0.684662 0.255742
0.721042 0.685853 0.255559
0.721019 0.687066 0.255376
0.720996 0.68828 0.255193
0.720974 0.689492 0.25501
0.720951 0.690706 0.254872
0.720929 0.691919 0.254735
0.720905 0.693133 0.254598
0.720882 0.694346 0.254483
0.72086 0.695582 0.254369
0.720813 0.696797 0.254231
0.72079 0.698033 0.254162
0.720768 0.699246 0.254094
0.720721 0.700483 0.254025
0.720676 0.70172 0.253956
0.72063 0.702955 0.253911
0.720584 0.704192 0.253888
0.720538 0.705428 0.253842
0.720493 0.706664 0.253842
0.720424 0.707901 0.253842
0.720356 0.709137 0.253842
0.720287 0.710373 0.253842
0.720218 0.71161 0.253865
0.720172 0.712823 0.253888
0.720081 0.714082 0.253911
0.720012 0.715319 0.253934
0.719943 0.716577 0.25398
0.719852 0.717814 0.254025
0.719761 0.719027 0.254071
0.719669 0.720287 0.25414
0.719576 0.721524 0.254163
0.719509 0.722759 0.254208
0.71944 0.723996 0.254254
0.719348 0.725232 0.254323
0.719256 0.726468 0.254392
0.719165 0.727705 0.254437
0.71905 0.728941 0.254483
0.718959 0.730177 0.254552
0.718866 0.731437 0.254598
0.718799 0.732672 0.254643
0.718707 0.733886 0.254689
0.718638 0.735123 0.254735
0.718547 0.73636 0.254781
0.718455 0.737596 0.254827
0.718363 0.738809 0.254872
0.718272 0.740046 0.254895
0.71818 0.741281 0.254918
0.718088 0.742473 0.254941
0.71802 0.743708 0.254941
0.717974 0.744921 0.254964
0.717882 0.746135 0.254987
0.717814 0.747349 0.254987
0.717745 0.748563 0.25501
0.717677 0.749752 0.255033
0.717608 0.750966 0.255033
0.717539 0.752157 0.255033
0.71747 0.753371 0.255033
0.717424 0.754561 0.255033
0.717356 0.755775 0.255033
0.71731 0.756942 0.255033
0.717265 0.758156 0.255033
0.717219 0.759324 0.255032
0.717173 0.760491 0.255033
0.717151 0.761681 0.255033
0.717104 0.762849 0.255032
0.717058 0.764017 0.255032
0.717036 0.765184 0.255032
0.71699 0.766351 0.255033
0.716944 0.767519 0.255033
0.716921 0.768665 0.255032
0.716875 0.769809 0.255033
0.716853 0.770977 0.255033
0.71683 0.772121 0.255033
0.716806 0.773266 0.255033
0.716783 0.77441 0.255033
0.71676 0.775533 0.255033
0.716738 0.776677 0.255033
0.716715 0.777799 0.255033
0.716692 0.778944 0.255032
0.716669 0.780066 0.255033
0.716647 0.781188 0.255055
0.716624 0.78231 0.255079
0.716601 0.783431 0.255124
0.716578 0.784577 0.255147
0.716554 0.785675 0.25517
0.716532 0.786797 0.255216
0.716486 0.787919 0.255239
0.71644 0.789019 0.255284
0.716395 0.790141 0.255353
0.716326 0.791239 0.255399
0.716235 0.792361 0.255468
0.716166 0.79346 0.255559
0.716074 0.794559 0.255628
0.716005 0.795658 0.25572
0.715891 0.796757 0.255834
0.715799 0.797833 0.255948
0.715684 0.798931 0.256086
0.715547 0.800008 0.256223
0.71541 0.801106 0.25636
0.715272 0.802183 0.256498
0.715112 0.803259 0.256681
0.714953 0.804358 0.256864
0.714769 0.805411 0.257047
0.714586 0.806464 0.257231
0.71438 0.807541 0.25746
0.714196 0.808594 0.257689
0.71399 0.809669 0.257917
